city,country,date,avg_daytime_temp,weather_icon,google_url,avg_daytime_wpi
Shetland Islands,GB,2024-09-20,14.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shetland+Islands%2C+GB,5.5
Shetland Islands,GB,2024-09-21,12.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shetland+Islands%2C+GB,4.9
Shijiazhuang,CN,2024-09-16,23.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Shijiazhuang%2C+CN,9.9
Shijiazhuang,CN,2024-09-17,26.7,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shijiazhuang%2C+CN,8.6
Shijiazhuang,CN,2024-09-18,23.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shijiazhuang%2C+CN,8.9
Shijiazhuang,CN,2024-09-19,28.0,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shijiazhuang%2C+CN,8.6
Shijiazhuang,CN,2024-09-20,15.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shijiazhuang%2C+CN,5.8
Shijiazhuang,CN,2024-09-21,22.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shijiazhuang%2C+CN,9.4
Shillong,IN,2024-09-16,18.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shillong%2C+IN,7.3
Shillong,IN,2024-09-17,21.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shillong%2C+IN,8.0
Shillong,IN,2024-09-18,21.6,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shillong%2C+IN,8.1
Shillong,IN,2024-09-19,21.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shillong%2C+IN,7.9
Shillong,IN,2024-09-20,21.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shillong%2C+IN,8.1
Shillong,IN,2024-09-21,22.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shillong%2C+IN,8.2
Shinyanga,TZ,2024-09-16,33.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shinyanga%2C+TZ,5.6
Shinyanga,TZ,2024-09-17,32.8,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shinyanga%2C+TZ,5.5
Shinyanga,TZ,2024-09-18,33.0,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shinyanga%2C+TZ,5.6
Shinyanga,TZ,2024-09-19,33.6,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shinyanga%2C+TZ,5.7
Shinyanga,TZ,2024-09-20,33.3,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Shinyanga%2C+TZ,5.5
Shinyanga,TZ,2024-09-21,31.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shinyanga%2C+TZ,6.4
Shiquanhe,CN,2024-09-16,11.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Shiquanhe%2C+CN,5.6
Shiquanhe,CN,2024-09-17,13.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiquanhe%2C+CN,5.8
Shiquanhe,CN,2024-09-18,9.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shiquanhe%2C+CN,3.8
Shiquanhe,CN,2024-09-19,12.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shiquanhe%2C+CN,4.9
Shiquanhe,CN,2024-09-20,15.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiquanhe%2C+CN,7.1
Shiquanhe,CN,2024-09-21,18.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiquanhe%2C+CN,7.9
Shirahama,JP,2024-09-16,28.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Shirahama%2C+JP,8.9
Shirahama,JP,2024-09-17,28.3,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Shirahama%2C+JP,7.8
Shirahama,JP,2024-09-18,28.6,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shirahama%2C+JP,7.7
Shirahama,JP,2024-09-19,28.5,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Shirahama%2C+JP,7.6
Shirahama,JP,2024-09-20,27.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shirahama%2C+JP,7.2
Shirahama,JP,2024-09-21,24.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shirahama%2C+JP,8.2
Shiraz,IR,2024-09-16,30.1,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Shiraz%2C+IR,6.9
Shiraz,IR,2024-09-17,29.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiraz%2C+IR,8.0
Shiraz,IR,2024-09-18,29.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiraz%2C+IR,8.1
Shiraz,IR,2024-09-19,29.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiraz%2C+IR,8.3
Shiraz,IR,2024-09-20,29.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiraz%2C+IR,8.2
Shiraz,IR,2024-09-21,31.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shiraz%2C+IR,7.4
Shire,ET,2024-09-16,20.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shire%2C+ET,7.2
Shire,ET,2024-09-17,20.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shire%2C+ET,7.5
Shire,ET,2024-09-18,19.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shire%2C+ET,6.9
Shire,ET,2024-09-19,23.1,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Shire%2C+ET,8.2
Shire,ET,2024-09-20,23.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shire%2C+ET,8.8
Shire,ET,2024-09-21,25.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Shire%2C+ET,9.7
Shirley,US,2024-09-16,17.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shirley%2C+US,6.6
Shirley,US,2024-09-17,19.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shirley%2C+US,7.5
Shirley,US,2024-09-18,19.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shirley%2C+US,7.5
Shirley,US,2024-09-19,19.0,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Shirley%2C+US,6.2
Shirley,US,2024-09-20,19.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shirley%2C+US,7.4
Shirley,US,2024-09-21,17.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shirley%2C+US,6.3
Show Low,US,2024-09-16,15.7,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Show+Low%2C+US,5.7
Show Low,US,2024-09-17,14.0,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Show+Low%2C+US,4.8
Show Low,US,2024-09-18,10.9,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Show+Low%2C+US,5.4
Show Low,US,2024-09-19,12.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Show+Low%2C+US,5.9
Show Low,US,2024-09-20,12.2,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Show+Low%2C+US,5.0
Show Low,US,2024-09-21,8.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Show+Low%2C+US,4.7
Shreveport,US,2024-09-16,21.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Shreveport%2C+US,8.1
Shreveport,US,2024-09-17,22.3,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Shreveport%2C+US,8.5
Shreveport,US,2024-09-18,24.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shreveport%2C+US,9.3
Shreveport,US,2024-09-19,26.0,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Shreveport%2C+US,9.1
Shreveport,US,2024-09-20,26.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Shreveport%2C+US,9.3
Shreveport,US,2024-09-21,24.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Shreveport%2C+US,9.2
Shymkent,KZ,2024-09-16,25.3,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Shymkent%2C+KZ,8.9
Shymkent,KZ,2024-09-17,23.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shymkent%2C+KZ,8.3
Shymkent,KZ,2024-09-18,27.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shymkent%2C+KZ,7.6
Shymkent,KZ,2024-09-19,24.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shymkent%2C+KZ,8.2
Shymkent,KZ,2024-09-20,23.3,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Shymkent%2C+KZ,8.0
Shymkent,KZ,2024-09-21,29.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Shymkent%2C+KZ,7.4
Sialkot,PK,2024-09-16,30.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Sialkot%2C+PK,7.9
Sialkot,PK,2024-09-17,32.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sialkot%2C+PK,7.1
Sialkot,PK,2024-09-18,31.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sialkot%2C+PK,7.5
Sialkot,PK,2024-09-19,31.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sialkot%2C+PK,7.5
Sialkot,PK,2024-09-20,32.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sialkot%2C+PK,7.1
Sialkot,PK,2024-09-21,34.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sialkot%2C+PK,6.1
Siauliai,LT,2024-09-16,23.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siauliai%2C+LT,9.7
Siauliai,LT,2024-09-17,21.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siauliai%2C+LT,9.5
Siauliai,LT,2024-09-18,21.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siauliai%2C+LT,8.4
Siauliai,LT,2024-09-19,21.1,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Siauliai%2C+LT,8.3
Siauliai,LT,2024-09-20,19.9,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Siauliai%2C+LT,7.8
Siauliai,LT,2024-09-21,17.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siauliai%2C+LT,7.6
Sibi,PK,2024-09-16,39.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Sibi%2C+PK,3.9
Sibi,PK,2024-09-17,39.6,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sibi%2C+PK,3.8
Sibi,PK,2024-09-18,39.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sibi%2C+PK,3.8
Sibi,PK,2024-09-19,40.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sibi%2C+PK,3.7
Sibi,PK,2024-09-20,42.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sibi%2C+PK,3.5
Sibi,PK,2024-09-21,44.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sibi%2C+PK,3.5
Sibiti,CG,2024-09-16,28.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Sibiti%2C+CG,7.3
Sibiti,CG,2024-09-17,29.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiti%2C+CG,7.0
Sibiti,CG,2024-09-18,28.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiti%2C+CG,7.5
Sibiti,CG,2024-09-19,28.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiti%2C+CG,7.7
Sibiti,CG,2024-09-20,24.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiti%2C+CG,8.8
Sibiti,CG,2024-09-21,23.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiti%2C+CG,8.8
Sibiu,RO,2024-09-16,19.4,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Sibiu%2C+RO,7.6
Sibiu,RO,2024-09-17,17.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiu%2C+RO,6.9
Sibiu,RO,2024-09-18,19.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiu%2C+RO,7.6
Sibiu,RO,2024-09-19,15.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibiu%2C+RO,5.7
Sibiu,RO,2024-09-20,20.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sibiu%2C+RO,8.6
Sibiu,RO,2024-09-21,20.6,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Sibiu%2C+RO,8.0
Sibu,MY,2024-09-16,28.2,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Sibu%2C+MY,7.4
Sibu,MY,2024-09-17,25.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Sibu%2C+MY,8.3
Sibu,MY,2024-09-18,26.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibu%2C+MY,7.9
Sibu,MY,2024-09-19,26.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibu%2C+MY,8.2
Sibu,MY,2024-09-20,28.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibu%2C+MY,7.4
Sibu,MY,2024-09-21,28.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sibu%2C+MY,7.8
Sidi Ifni,MA,2024-09-16,22.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sidi+Ifni%2C+MA,8.7
Sidi Ifni,MA,2024-09-17,20.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sidi+Ifni%2C+MA,8.6
Sidi Ifni,MA,2024-09-18,21.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sidi+Ifni%2C+MA,8.4
Sidi Ifni,MA,2024-09-19,22.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sidi+Ifni%2C+MA,8.6
Sidi Ifni,MA,2024-09-20,21.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sidi+Ifni%2C+MA,8.5
Sidi Ifni,MA,2024-09-21,20.6,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sidi+Ifni%2C+MA,9.1
Sidney,US,2024-09-16,18.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sidney%2C+US,8.0
Sidney,US,2024-09-17,18.2,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sidney%2C+US,6.9
Sidney,US,2024-09-18,17.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sidney%2C+US,6.7
Sidney,US,2024-09-19,17.5,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Sidney%2C+US,7.3
Sidney,US,2024-09-20,18.3,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Sidney%2C+US,7.1
Sidney,US,2024-09-21,16.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sidney%2C+US,6.6
Siem Reap,KH,2024-09-16,25.2,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Siem+Reap%2C+KH,8.3
Siem Reap,KH,2024-09-17,26.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siem+Reap%2C+KH,8.1
Siem Reap,KH,2024-09-18,23.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siem+Reap%2C+KH,8.5
Siem Reap,KH,2024-09-19,26.3,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siem+Reap%2C+KH,7.9
Siem Reap,KH,2024-09-20,25.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siem+Reap%2C+KH,8.1
Siem Reap,KH,2024-09-21,26.3,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siem+Reap%2C+KH,7.9
Siena,IT,2024-09-16,24.6,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Siena%2C+IT,8.9
Siena,IT,2024-09-17,17.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siena%2C+IT,6.1
Siena,IT,2024-09-18,20.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siena%2C+IT,7.5
Siena,IT,2024-09-19,17.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siena%2C+IT,6.7
Siena,IT,2024-09-20,21.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siena%2C+IT,8.6
Siena,IT,2024-09-21,22.6,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siena%2C+IT,9.0
Sierra Grande,AR,2024-09-16,12.8,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Sierra+Grande%2C+AR,4.9
Sierra Grande,AR,2024-09-17,16.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sierra+Grande%2C+AR,6.5
Sierra Grande,AR,2024-09-18,17.3,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sierra+Grande%2C+AR,6.6
Sierra Grande,AR,2024-09-19,16.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sierra+Grande%2C+AR,6.1
Sierra Grande,AR,2024-09-20,13.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sierra+Grande%2C+AR,4.8
Sierra Grande,AR,2024-09-21,10.2,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sierra+Grande%2C+AR,3.7
Sievierodonetsk,UA,2024-09-16,26.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sievierodonetsk%2C+UA,9.3
Sievierodonetsk,UA,2024-09-17,26.6,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sievierodonetsk%2C+UA,8.2
Sievierodonetsk,UA,2024-09-18,23.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sievierodonetsk%2C+UA,8.4
Sievierodonetsk,UA,2024-09-19,23.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Sievierodonetsk%2C+UA,9.5
Sievierodonetsk,UA,2024-09-20,25.0,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Sievierodonetsk%2C+UA,9.0
Sievierodonetsk,UA,2024-09-21,25.5,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Sievierodonetsk%2C+UA,8.6
Sigiriya,LK,2024-09-16,25.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sigiriya%2C+LK,8.4
Sigiriya,LK,2024-09-17,30.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sigiriya%2C+LK,6.7
Sigiriya,LK,2024-09-18,30.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sigiriya%2C+LK,6.5
Sigiriya,LK,2024-09-19,29.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sigiriya%2C+LK,6.7
Sigiriya,LK,2024-09-20,29.2,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sigiriya%2C+LK,6.8
Sigiriya,LK,2024-09-21,32.0,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Sigiriya%2C+LK,5.7
Siglufjordur,IS,2024-09-16,5.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siglufjordur%2C+IS,2.4
Siglufjordur,IS,2024-09-17,5.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siglufjordur%2C+IS,1.7
Siglufjordur,IS,2024-09-18,5.6,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siglufjordur%2C+IS,2.3
Siglufjordur,IS,2024-09-19,5.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siglufjordur%2C+IS,2.6
Siglufjordur,IS,2024-09-20,6.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siglufjordur%2C+IS,2.9
Siglufjordur,IS,2024-09-21,5.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siglufjordur%2C+IS,2.8
Siguiri,GN,2024-09-16,23.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siguiri%2C+GN,8.4
Siguiri,GN,2024-09-17,27.4,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Siguiri%2C+GN,8.0
Siguiri,GN,2024-09-18,28.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siguiri%2C+GN,7.6
Siguiri,GN,2024-09-19,22.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siguiri%2C+GN,8.6
Siguiri,GN,2024-09-20,26.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siguiri%2C+GN,7.9
Siguiri,GN,2024-09-21,23.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siguiri%2C+GN,8.8
Siirt,TR,2024-09-16,31.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siirt%2C+TR,7.2
Siirt,TR,2024-09-17,28.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siirt%2C+TR,8.6
Siirt,TR,2024-09-18,28.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siirt%2C+TR,8.7
Siirt,TR,2024-09-19,24.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siirt%2C+TR,7.1
Siirt,TR,2024-09-20,23.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Siirt%2C+TR,8.4
Siirt,TR,2024-09-21,25.7,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Siirt%2C+TR,8.7
Sikasso,ML,2024-09-16,27.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Sikasso%2C+ML,7.4
Sikasso,ML,2024-09-17,27.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sikasso%2C+ML,7.5
Sikasso,ML,2024-09-18,27.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Sikasso%2C+ML,7.4
Sikasso,ML,2024-09-19,24.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Sikasso%2C+ML,8.2
Sikasso,ML,2024-09-20,26.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sikasso%2C+ML,7.8
Sikasso,ML,2024-09-21,24.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Sikasso%2C+ML,8.7
Sikeston,US,2024-09-16,22.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Sikeston%2C+US,8.1
Sikeston,US,2024-09-17,20.8,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Sikeston%2C+US,8.5
Sikeston,US,2024-09-18,19.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Sikeston%2C+US,8.4
Sikeston,US,2024-09-19,20.4,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Sikeston%2C+US,8.3
Sikeston,US,2024-09-20,21.7,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Sikeston%2C+US,8.1
Sikeston,US,2024-09-21,21.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Sikeston%2C+US,8.5
Silao,MX,2024-09-16,18.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silao%2C+MX,6.7
Silao,MX,2024-09-17,17.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Silao%2C+MX,6.7
Silao,MX,2024-09-18,17.2,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Silao%2C+MX,6.5
Silao,MX,2024-09-19,17.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Silao%2C+MX,6.8
Silao,MX,2024-09-20,17.9,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Silao%2C+MX,7.1
Silao,MX,2024-09-21,15.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Silao%2C+MX,7.2
Silchar,IN,2024-09-16,25.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Silchar%2C+IN,8.9
Silchar,IN,2024-09-17,28.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silchar%2C+IN,7.1
Silchar,IN,2024-09-18,29.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silchar%2C+IN,7.0
Silchar,IN,2024-09-19,28.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silchar%2C+IN,7.3
Silchar,IN,2024-09-20,29.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silchar%2C+IN,7.0
Silchar,IN,2024-09-21,31.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silchar%2C+IN,6.0
Siliguri,IN,2024-09-16,26.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Siliguri%2C+IN,8.5
Siliguri,IN,2024-09-17,30.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siliguri%2C+IN,7.3
Siliguri,IN,2024-09-18,30.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siliguri%2C+IN,7.6
Siliguri,IN,2024-09-19,30.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siliguri%2C+IN,6.6
Siliguri,IN,2024-09-20,31.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Siliguri%2C+IN,6.5
Siliguri,IN,2024-09-21,33.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Siliguri%2C+IN,5.9
Silistra,BG,2024-09-16,20.2,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Silistra%2C+BG,8.0
Silistra,BG,2024-09-17,22.9,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Silistra%2C+BG,8.6
Silistra,BG,2024-09-18,19.2,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Silistra%2C+BG,7.1
Silistra,BG,2024-09-19,16.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Silistra%2C+BG,6.0
